sensor_type, device_type, timestamps, lux, 
light,smartphone,1454465041078770579,14.850
light,smartphone,1454465041129099062,11.350
light,smartphone,1454465041179563117,7.457
light,smartphone,1454465041229886443,3.520
light,smartphone,1454465041280175135,3.438
light,smartphone,1454465041330506014,3.942
light,smartphone,1454465041380754289,5.321
light,smartphone,1454465041431075480,6.812
light,smartphone,1454465041481807401,9.214
light,smartphone,1454465041532130728,11.747
light,smartphone,1454465041581901347,6.662
light,smartphone,1454465041632233267,0.730
light,smartphone,1454465041682687115,0.000
light,smartphone,1454465383183773442,0.452
light,smartphone,1454465383234088800,0.952
light,smartphone,1454465383285064211,0.551
light,smartphone,1454465383335340037,0.055
light,smartphone,1454465383385797114,0.000
light,smartphone,1454465410576844650,0.000
light,smartphone,1454465417323684638,0.901
light,smartphone,1454465417374016350,1.899
light,smartphone,1454465417424618948,1.549
light,smartphone,1454465417474947588,1.048
light,smartphone,1454465417525234352,0.548
light,smartphone,1454465417575566064,0.048
light,smartphone,1454465417626259600,0.000
light,smartphone,1454465418583207705,0.949
light,smartphone,1454465418633595928,1.000
light,smartphone,1454465418733322477,0.547
light,smartphone,1454465418784654241,0.047
light,smartphone,1454465418834525693,0.000
light,smartphone,1454465423769602421,0.450
light,smartphone,1454465423819912050,0.947
light,smartphone,1454465423870327982,1.000
light,smartphone,1454465424121374616,0.048
light,smartphone,1454465424172083099,0.000
