sensor_type, device_type, timestamps, pressure, 
pressure,smartphone,1454464526057907976,1025.077
pressure,smartphone,1454464526091609448,1025.070
pressure,smartphone,1454464526125676544,1025.067
pressure,smartphone,1454464526158637859,1025.067
pressure,smartphone,1454464526192085321,1025.067
pressure,smartphone,1454464526226280437,1025.067
pressure,smartphone,1454464526259190033,1025.067
pressure,smartphone,1454464526292734839,1025.071
pressure,smartphone,1454464526327074019,1025.077
pressure,smartphone,1454464526360161845,1025.077
pressure,smartphone,1454464526393865035,1025.077
pressure,smartphone,1454464526427726036,1025.077
pressure,smartphone,1454464526460838810,1025.077
pressure,smartphone,1454464526494470854,1025.077
pressure,smartphone,1454464526528302117,1025.077
pressure,smartphone,1454464526561368120,1025.072
pressure,smartphone,1454464526594650529,1025.067
pressure,smartphone,1454464526629079917,1025.067
pressure,smartphone,1454464526662585190,1025.067
pressure,smartphone,1454464526695373953,1025.067
pressure,smartphone,1454464526729134226,1025.067
pressure,smartphone,1454464526763276479,1025.067
pressure,smartphone,1454464526796538680,1025.067
pressure,smartphone,1454464526829674838,1025.067
pressure,smartphone,1454464526863413862,1025.067
pressure,smartphone,1454464526897119656,1025.067
pressure,smartphone,1454464526930892794,1025.067
pressure,smartphone,1454464526964585151,1025.076
pressure,smartphone,1454464526997548185,1025.076
pressure,smartphone,1454464527031706740,1025.067
pressure,smartphone,1454464527064801128,1025.067
pressure,smartphone,1454464527098370047,1025.067
pressure,smartphone,1454464527132674123,1025.067
pressure,smartphone,1454464527165415958,1025.067
pressure,smartphone,1454464527199558158,1025.067
pressure,smartphone,1454464527232813848,1025.067
pressure,smartphone,1454464527266686934,1025.067
pressure,smartphone,1454464527300059395,1025.067
pressure,smartphone,1454464527334145971,1025.067
pressure,smartphone,1454464527367472026,1025.067
pressure,smartphone,1454464527400584747,1025.067
pressure,smartphone,1454464527434829344,1025.067
pressure,smartphone,1454464527467768159,1025.067
pressure,smartphone,1454464527501099995,1025.067
pressure,smartphone,1454464527535453185,1025.067
pressure,smartphone,1454464527568842574,1025.067
pressure,smartphone,1454464527602637014,1025.067
pressure,smartphone,1454464527636008173,1025.067
pressure,smartphone,1454464527668889644,1025.067
pressure,smartphone,1454464527703086741,1025.067
pressure,smartphone,1454464527736743627,1025.067
pressure,smartphone,1454464527770417025,1025.067
pressure,smartphone,1454464527803536413,1025.067
pressure,smartphone,1454464527836715490,1025.067
pressure,smartphone,1454464527871157587,1025.067
pressure,smartphone,1454464527904459370,1025.067
pressure,smartphone,1454464527937844800,1025.067
pressure,smartphone,1454464527971139761,1025.067
pressure,smartphone,1454464528038180933,1025.067
pressure,smartphone,1454464528071714123,1025.077
pressure,smartphone,1454464528105784084,1025.077
pressure,smartphone,1454464528139359150,1025.077
pressure,smartphone,1454464528173174215,1025.077
pressure,smartphone,1454464528206761519,1025.077
pressure,smartphone,1454464528240065231,1025.077
pressure,smartphone,1454464528273225086,1025.077
pressure,smartphone,1454464528307534735,1025.077
pressure,smartphone,1454464528340849800,1025.077
pressure,smartphone,1454464528374723459,1025.077
pressure,smartphone,1454464528408057743,1025.077
pressure,smartphone,1454464528440965360,1025.077
pressure,smartphone,1454464528474619644,1025.077
pressure,smartphone,1454464528508592886,1025.077
pressure,smartphone,1454464528541970556,1025.077
pressure,smartphone,1454464528576130048,1025.077
pressure,smartphone,1454464528608917509,1025.077
pressure,smartphone,1454464528643329605,1025.077
pressure,smartphone,1454464528676316180,1025.077
pressure,smartphone,1454464528709643225,1025.077
pressure,smartphone,1454464528744011415,1025.077
pressure,smartphone,1454464528777215439,1025.077
pressure,smartphone,1454464528811165763,1025.077
pressure,smartphone,1454464528844031974,1025.077
pressure,smartphone,1454464528877780685,1025.087
pressure,smartphone,1454464528911331532,1025.085
pressure,smartphone,1454464528945131545,1025.077
pressure,smartphone,1454464528978232183,1025.077
pressure,smartphone,1454464529045959969,1025.077
pressure,smartphone,1454464529078898941,1025.077
pressure,smartphone,1454464529113118798,1025.077
pressure,smartphone,1454464529146115373,1025.067
pressure,smartphone,1454464529180281636,1025.068
pressure,smartphone,1454464529213487587,1025.077
pressure,smartphone,1454464529246689631,1025.077
pressure,smartphone,1454464529280637144,1025.077
pressure,smartphone,1454464529313953511,1025.077
pressure,smartphone,1454464529347423055,1025.077
pressure,smartphone,1454464529381360672,1025.077
pressure,smartphone,1454464529415239487,1025.077
pressure,smartphone,1454464529448818511,1025.075
pressure,smartphone,1454464529481961701,1025.067
pressure,smartphone,1454464529515313901,1025.067
pressure,smartphone,1454464529549299539,1025.067
pressure,smartphone,1454464529582641271,1025.067
pressure,smartphone,1454464529616290607,1025.067
pressure,smartphone,1454464529649669162,1025.067
pressure,smartphone,1454464529683068081,1025.067
pressure,smartphone,1454464529717266064,1025.067
pressure,smartphone,1454464529750600817,1025.067
pressure,smartphone,1454464529784520309,1025.063
pressure,smartphone,1454464529817688602,1025.057
pressure,smartphone,1454464529851123356,1025.057
pressure,smartphone,1454464529885435607,1025.057
pressure,smartphone,1454464529918627287,1025.057
pressure,smartphone,1454464529952433029,1025.057
pressure,smartphone,1454464529985801845,1025.047
pressure,smartphone,1454464530052340516,1025.047
pressure,smartphone,1454464530086740165,1025.047
pressure,smartphone,1454464530119644397,1025.047
pressure,smartphone,1454464530153728889,1025.047
pressure,smartphone,1454464530187084527,1025.047
pressure,smartphone,1454464530220680322,1025.047
pressure,smartphone,1454464530253890074,1025.057
pressure,smartphone,1454464530288210869,1025.057
pressure,smartphone,1454464530321112809,1025.057
pressure,smartphone,1454464530354713968,1025.057
pressure,smartphone,1454464530388782262,1025.057
pressure,smartphone,1454464530422201024,1025.057
pressure,smartphone,1454464530455224891,1025.057
pressure,smartphone,1454464530489072404,1025.057
pressure,smartphone,1454464530522645647,1025.057
pressure,smartphone,1454464530556286806,1025.057
pressure,smartphone,1454464530589496454,1025.057
pressure,smartphone,1454464530623863967,1025.057
pressure,smartphone,1454464530657285595,1025.057
pressure,smartphone,1454464530690689570,1025.057
pressure,smartphone,1454464530723975104,1025.057
pressure,smartphone,1454464530757792877,1025.057
pressure,smartphone,1454464530791539452,1025.057
pressure,smartphone,1454464530824720559,1025.057
pressure,smartphone,1454464530858525000,1025.057
pressure,smartphone,1454464530891826576,1025.052
pressure,smartphone,1454464530925312526,1025.047
pressure,smartphone,1454464530959265246,1025.047
pressure,smartphone,1454464530993155000,1025.047
pressure,smartphone,1454464531059809974,1025.047
pressure,smartphone,1454464531093870143,1025.047
pressure,smartphone,1454464531126718646,1025.047
pressure,smartphone,1454464531160160170,1025.047
pressure,smartphone,1454464531193705651,1025.047
pressure,smartphone,1454464531227853580,1025.054
pressure,smartphone,1454464531261517656,1025.057
pressure,smartphone,1454464531295330429,1025.057
pressure,smartphone,1454464531328582578,1025.057
pressure,smartphone,1454464531362368893,1025.057
pressure,smartphone,1454464531395924323,1025.057
pressure,smartphone,1454464531429307409,1025.057
pressure,smartphone,1454464531462282891,1025.057
pressure,smartphone,1454464531496513476,1025.057
pressure,smartphone,1454464531529572447,1025.057
pressure,smartphone,1454464531562919596,1025.057
pressure,smartphone,1454464531596873827,1025.057
pressure,smartphone,1454464531630431861,1025.057
pressure,smartphone,1454464531663827552,1025.057
pressure,smartphone,1454464531697961627,1025.061
pressure,smartphone,1454464531731248046,1025.067
pressure,smartphone,1454464531765277278,1025.067
pressure,smartphone,1454464531798002604,1025.067
pressure,smartphone,1454464531831941889,1025.057
pressure,smartphone,1454464531865125860,1025.057
pressure,smartphone,1454464531899534258,1025.057
pressure,smartphone,1454464531932521407,1025.057
pressure,smartphone,1454464531966543087,1025.057
pressure,smartphone,1454464531999734766,1025.057
pressure,smartphone,1454464532067267239,1025.067
pressure,smartphone,1454464532100851628,1025.067
pressure,smartphone,1454464532133907944,1025.066
pressure,smartphone,1454464532168055509,1025.057
pressure,smartphone,1454464532200803229,1025.057
pressure,smartphone,1454464532234551836,1025.057
pressure,smartphone,1454464532268650287,1025.057
pressure,smartphone,1454464532301417071,1025.057
pressure,smartphone,1454464532335478334,1025.057
pressure,smartphone,1454464532369301576,1025.057
pressure,smartphone,1454464532402608151,1025.058
pressure,smartphone,1454464532436153685,1025.067
pressure,smartphone,1454464532469531875,1025.067
pressure,smartphone,1454464532503199493,1025.067
pressure,smartphone,1454464532536504922,1025.067
pressure,smartphone,1454464532570187539,1025.067
pressure,smartphone,1454464532603847031,1025.067
pressure,smartphone,1454464532637718971,1025.067
pressure,smartphone,1454464532671231432,1025.067
pressure,smartphone,1454464532705059622,1025.067
pressure,smartphone,1454464532738741458,1025.067
pressure,smartphone,1454464532771821992,1025.067
pressure,smartphone,1454464532805681901,1025.067
pressure,smartphone,1454464532838922644,1025.067
pressure,smartphone,1454464532872154218,1025.075
pressure,smartphone,1454464532906018347,1025.077
pressure,smartphone,1454464532939784453,1025.077
pressure,smartphone,1454464532973087539,1025.077
pressure,smartphone,1454464533040053451,1025.067
pressure,smartphone,1454464533073551797,1025.067
pressure,smartphone,1454464533107097538,1025.067
pressure,smartphone,1454464533140937968,1025.067
pressure,smartphone,1454464533174492044,1025.067
pressure,smartphone,1454464533208360911,1025.067
pressure,smartphone,1454464533242248320,1025.067
pressure,smartphone,1454464533275618541,1025.067
pressure,smartphone,1454464533308594648,1025.067
pressure,smartphone,1454464533342885703,1025.067
pressure,smartphone,1454464533375871237,1025.067
pressure,smartphone,1454464533409835677,1025.075
pressure,smartphone,1454464533443255586,1025.077
pressure,smartphone,1454464533476915547,1025.077
pressure,smartphone,1454464533510393216,1025.077
pressure,smartphone,1454464533544319636,1025.077
pressure,smartphone,1454464533577532774,1025.077
pressure,smartphone,1454464533611180860,1025.083
pressure,smartphone,1454464533644585039,1025.087
pressure,smartphone,1454464533678636302,1025.087
pressure,smartphone,1454464533711925273,1025.087
pressure,smartphone,1454464533745891538,1025.087
pressure,smartphone,1454464533778802175,1025.087
pressure,smartphone,1454464533812646927,1025.087
pressure,smartphone,1454464533846359441,1025.087
pressure,smartphone,1454464533879902683,1025.087
pressure,smartphone,1454464533912909258,1025.087
pressure,smartphone,1454464533947234949,1025.095
pressure,smartphone,1454464533980270847,1025.097
pressure,smartphone,1454464534047121967,1025.097
pressure,smartphone,1454464534080635939,1025.097
pressure,smartphone,1454464534114690379,1025.101
pressure,smartphone,1454464534148585966,1025.107
pressure,smartphone,1454464534181657488,1025.107
pressure,smartphone,1454464534215078855,1025.107
pressure,smartphone,1454464534248579337,1025.107
pressure,smartphone,1454464534282928517,1025.107
pressure,smartphone,1454464534316139780,1025.107
pressure,smartphone,1454464534349410730,1025.107
