sensor_type, device_type, timestamps, ssid, bssid, frequency, level, 
wlan,smartphone,1454463928106074992,2WIRE051,00:1e:c7:10:62:c9,2422.000,-94.000
wlan,smartphone,1454463928106007754,2WIRE051,00:1e:c7:10:62:c9,2422.000,-94.000
wlan,smartphone,1454463928105937753,2WIRE051,00:1e:c7:10:62:c9,2422.000,-94.000
wlan,smartphone,1454463928105563119,2WIRE051,00:1e:c7:10:62:c9,2422.000,-94.000
wlan,smartphone,1454463932453184171,Huckle,1c:af:f7:dc:04:19,2412.000,-88.000
wlan,smartphone,1454463932453368241,Huckle,1c:af:f7:dc:04:19,2412.000,-88.000
wlan,smartphone,1454464081208926294,warriors_5GHz,c0:56:27:b7:15:8b,5240.000,-91.000
wlan,smartphone,1454464087910799064,FirstPres,00:02:6f:fa:12:24,2437.000,-95.000
wlan,smartphone,1454464128016340090,,02:1d:d6:67:e0:20,2437.000,-89.000
wlan,smartphone,1454464128016317965,HOME-E022,00:1d:d6:67:e0:20,2437.000,-90.000
wlan,smartphone,1454464128016297861,ATTPNPrBxi,3c:36:e4:3d:9b:c0,2437.000,-92.000
wlan,smartphone,1454464128016278382,2WIRE882,34:ef:44:75:36:a9,2427.000,-88.000
wlan,smartphone,1454464128016282059,xfinitywifi,22:86:8c:77:da:a6,5180.000,-87.000
