sensor_type, device_type, timestamps, ssid, bssid, frequency, level, 
wlan,smartphone,1454465527938501561,NETGEAR,28:10:7b:2f:73:ae,2432.000,-72.000
wlan,smartphone,1454465527938474749,NETGEAR74,28:c6:8e:77:44:68,2412.000,-90.000
wlan,smartphone,1454465527938455488,NETGEAR99,20:e5:2a:25:bf:a1,2412.000,-86.000
wlan,smartphone,1454465527938442697,xfinitywifi,60:02:92:e5:52:e2,2412.000,-90.000
wlan,smartphone,1454465527938450061,NETGEAR2.4,00:02:6f:e2:55:90,2462.000,-73.000
wlan,smartphone,1454465527938422686,NETGEAR,00:1b:2f:d8:59:e6,2432.000,-83.000
wlan,smartphone,1454465527938405426,linksys,00:13:10:44:9b:74,2437.000,-89.000
wlan,smartphone,1454465527938370780,GO1927,cc:e1:7f:11:56:c4,2412.000,-71.000
wlan,smartphone,1454465527938380613,HOME-44B9-2.4,20:25:64:b3:99:88,2437.000,-79.000
wlan,smartphone,1454465527938366176,NNDS_Wifi5G,00:02:6f:e2:55:94,5180.000,-89.000
wlan,smartphone,1454465527938331488,legendkungfu2,60:02:92:e5:52:e0,2412.000,-91.000
wlan,smartphone,1454465527938328218,Cleanteeth_Guest,10:c3:7b:54:0e:29,2437.000,-92.000
wlan,smartphone,1454465527938311582,cleanteeth.com,10:c3:7b:54:0e:28,2437.000,-93.000
wlan,smartphone,1454465527938290780,,fa:8f:ca:89:b1:80,2422.000,-93.000
wlan,smartphone,1454465568008189180,,cc:e1:7f:11:56:c1,5745.000,-86.000
wlan,smartphone,1454465568008153826,allstate,40:16:7e:31:4f:f9,2437.000,-82.000
wlan,smartphone,1454465568008152607,,cc:e1:7f:11:56:c3,5745.000,-86.000
wlan,smartphone,1454465568008113764,,20:25:64:b3:99:89,2437.000,-79.000
wlan,smartphone,1454465568008087212,HOME-44B9-2.4,20:25:64:b3:99:88,2437.000,-80.000
wlan,smartphone,1454465568008078462,noris,40:16:7e:31:4f:f8,2437.000,-81.000
wlan,smartphone,1454465607968049727,NETGEAR2.4,00:02:6f:e2:55:90,2462.000,-76.000
wlan,smartphone,1454465607968010320,Dan & Nate's Wireless Network,90:84:0d:d5:0f:87,2462.000,-92.000
wlan,smartphone,1454465647966240128,GO1927,cc:e1:7f:11:56:c4,2412.000,-81.000
wlan,smartphone,1454465647966210513,NETGEAR99,20:e5:2a:25:bf:a1,2412.000,-86.000
