sensor_type, device_type, timestamps, data, 
phonestate,smartphone,1454461959691000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454461959692000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454461983435000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454461983436000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454462001627000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454462001628000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454462025576000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454462025577000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454462040041000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454462040041000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454462069428000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454462069432000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454462078311000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454462078311000000,DATA_ACTIVITY_NONE
