sensor_type, device_type, timestamps, data, 
phonestate,smartphone,1454463765408000000,[56970,3908798,60]
phonestate,smartphone,1454463765463000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454463765464000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454463778541000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454463778541000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454463788922000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454463788923000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454463799726000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454463799728000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454463811293000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454463811295000000,DATA_ACTIVITY_NONE
