sensor_type, device_type, timestamps, distance, 
proximity,smartphone,1454462069286599985,5.000
proximity,smartphone,1454462078954054411,0.000
proximity,smartphone,1454462100908489444,5.000
proximity,smartphone,1454462103123970980,0.000
proximity,smartphone,1454462103526408585,5.000
proximity,smartphone,1454462120647345857,0.000
proximity,smartphone,1454462121452514971,0.000
proximity,smartphone,1454462147637257561,5.000
proximity,smartphone,1454462164153443967,0.000
proximity,smartphone,1454462164757496233,5.000
