sensor_type, device_type, timestamps, x, y, z, 
magnetometer,smartphone,1454463206037581725,39.070,-17.964,28.316
magnetometer,smartphone,1454463206057887129,38.135,-19.249,28.229
magnetometer,smartphone,1454463206078652428,37.291,-20.096,28.394
magnetometer,smartphone,1454463206098751895,39.325,-19.653,26.576
magnetometer,smartphone,1454463206118734589,42.268,-17.436,23.853
magnetometer,smartphone,1454463206138765879,43.217,-15.848,22.922
magnetometer,smartphone,1454463206158651542,42.470,-15.848,23.837
magnetometer,smartphone,1454463206178901217,40.337,-17.763,26.450
magnetometer,smartphone,1454463206198686101,39.154,-19.246,27.896
magnetometer,smartphone,1454463206219164681,39.450,-20.735,26.637
magnetometer,smartphone,1454463206239384251,39.964,-21.693,26.236
magnetometer,smartphone,1454463206259023040,40.170,-21.625,26.570
magnetometer,smartphone,1454463206279818861,38.605,-22.566,27.081
magnetometer,smartphone,1454463206300059680,38.266,-25.496,23.453
magnetometer,smartphone,1454463206319877012,38.646,-26.892,21.097
magnetometer,smartphone,1454463206339528196,40.068,-27.663,17.348
magnetometer,smartphone,1454463206359710734,39.847,-29.532,11.705
magnetometer,smartphone,1454463206380306607,39.323,-30.290,9.822
magnetometer,smartphone,1454463206400087010,38.979,-31.557,8.139
magnetometer,smartphone,1454463206420563196,38.931,-32.510,8.131
magnetometer,smartphone,1454463206441071047,38.985,-32.669,8.495
magnetometer,smartphone,1454463206460965409,38.864,-33.270,8.847
magnetometer,smartphone,1454463206481167062,39.667,-32.178,12.209
magnetometer,smartphone,1454463206501112779,40.001,-31.650,13.470
magnetometer,smartphone,1454463206521693496,38.998,-30.646,15.923
magnetometer,smartphone,1454463206541729888,39.281,-29.144,18.155
magnetometer,smartphone,1454463206561859042,39.493,-28.761,18.610
magnetometer,smartphone,1454463206581635070,38.840,-24.440,23.083
magnetometer,smartphone,1454463206602320735,39.439,-18.903,26.230
magnetometer,smartphone,1454463206621864003,39.662,-17.717,26.735
magnetometer,smartphone,1454463206642087845,41.563,-13.354,26.735
magnetometer,smartphone,1454463206662097726,42.995,-9.106,28.218
magnetometer,smartphone,1454463206681946099,43.217,-8.371,28.560
magnetometer,smartphone,1454463206702756660,41.948,-7.947,30.080
magnetometer,smartphone,1454463206722404042,39.977,-6.714,31.224
magnetometer,smartphone,1454463206742612050,39.662,-6.502,31.378
magnetometer,smartphone,1454463206762638859,40.686,-8.118,30.376
magnetometer,smartphone,1454463206782978171,40.848,-8.966,30.217
magnetometer,smartphone,1454463206803077896,40.848,-9.050,30.217
magnetometer,smartphone,1454463206823903352,41.605,-11.331,27.402
magnetometer,smartphone,1454463206843420579,41.081,-14.368,27.969
magnetometer,smartphone,1454463206863298379,41.017,-14.658,28.062
magnetometer,smartphone,1454463206884021804,41.330,-12.773,26.529
magnetometer,smartphone,1454463206903541634,42.941,-5.933,24.541
magnetometer,smartphone,1454463206924126517,43.048,-5.482,24.414
magnetometer,smartphone,1454463206944380150,43.210,-10.191,24.255
magnetometer,smartphone,1454463206964255710,43.217,-11.067,21.364
magnetometer,smartphone,1454463206984905592,43.217,-11.090,21.263
magnetometer,smartphone,1454463207005127767,43.384,-12.601,20.772
