sensor_type, device_type, timestamps, data, 
phonestate,smartphone,1454458137579000000,STATE_OUT_OF_SERVICE
phonestate,smartphone,1454458137581000000,[-1,-1,60]
phonestate,smartphone,1454458137581000000,CALL_STATE_IDLE
phonestate,smartphone,1454458137581000000,N/A
phonestate,smartphone,1454458137583000000,N/A
phonestate,smartphone,1454458137583000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454458186433000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454458186437000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454458195836000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454458195840000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454458233411000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454458233414000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454458243418000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454458243418000000,DATA_ACTIVITY_NONE
