sensor_type, device_type, timestamps, data, 
phonestate,smartphone,1454460496981000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454460496989000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454460526715000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454460526716000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454460530271000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454460530271000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454460532342000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454460532344000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454460535143000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454460535175000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454460545465000000,DATA_ACTIVITY_NONE
phonestate,smartphone,1454460545466000000,DATA_ACTIVITY_NONE
