sensor_type, device_type, timestamps, ssid, bssid, frequency, level, 
wlan,smartphone,1454461157314033263,HOME-E0A9,cc:35:40:68:e0:a9,2412.000,-85.000
wlan,smartphone,1454461157314006649,alexanmor,00:26:f2:06:f3:84,2412.000,-86.000
wlan,smartphone,1454461157313981107,xfinitywifi,ce:35:40:68:e0:ab,2412.000,-87.000
wlan,smartphone,1454461170011389523,Snaggles,e0:3f:49:25:1a:18,2437.000,-93.000
wlan,smartphone,1454461170011356242,linksys_SES_36165,00:18:f8:f7:c6:8a,2437.000,-92.000
wlan,smartphone,1454461170011126243,Snaggles,e0:3f:49:25:1a:18,2437.000,-93.000
wlan,smartphone,1454461170011091868,linksys_SES_36165,00:18:f8:f7:c6:8a,2437.000,-92.000
wlan,smartphone,1454461171472790826,2WIRE449,b8:e6:25:6d:c4:c1,2437.000,-79.000
wlan,smartphone,1454461171472775034,ATT4f6k236,44:e1:37:af:23:70,2462.000,-89.000
wlan,smartphone,1454461171472753034,FirstPres,00:02:6f:fa:12:38,2437.000,-91.000
wlan,smartphone,1454461208461172966,ATT4f6k236,44:e1:37:af:23:70,2462.000,-80.000
wlan,smartphone,1454461208461147248,ATT722,60:c3:97:1e:11:7e,2462.000,-84.000
wlan,smartphone,1454461208461128675,dmbullitt,c8:d7:19:1a:08:10,2442.000,-87.000
wlan,smartphone,1454461208461101779,HOME-E0A9,cc:35:40:68:e0:a9,2412.000,-89.000
wlan,smartphone,1454461208461075133,xfinitywifi,ce:35:40:68:e0:ab,2412.000,-89.000
wlan,smartphone,1454461208461070175,LBR,6c:70:9f:e5:dc:16,2462.000,-93.000
wlan,smartphone,1454461235070916559,2WIRE449,b8:e6:25:6d:c4:c1,2437.000,-89.000
wlan,smartphone,1454461235071895767,ATT230,ac:5d:10:40:6b:ca,2462.000,-89.000
wlan,smartphone,1454461235071827028,0024A5BC58B7,00:24:a5:bc:58:b7,2412.000,-90.000
wlan,smartphone,1454461235071814194,HOME-4BA2,e8:89:2c:1a:4b:a0,2412.000,-93.000
wlan,smartphone,1454461235071774017,linksys_SES_36165,00:18:f8:f7:c6:8a,2437.000,-90.000
wlan,smartphone,1454461236499540091,alexanmor,00:26:f2:06:f3:84,2412.000,-88.000
wlan,smartphone,1454461236499536153,dmbullitt,c8:d7:19:1a:08:10,2442.000,-89.000
wlan,smartphone,1454461236499493570,HOME-E0A9,cc:35:40:68:e0:a9,2412.000,-90.000
wlan,smartphone,1454461236499483038,xfinitywifi,ce:35:40:68:e0:ab,2412.000,-90.000
wlan,smartphone,1454461236499489028,2WIRE449,b8:e6:25:6d:c4:c1,2437.000,-79.000
wlan,smartphone,1454461235071222018,ATT230,ac:5d:10:40:6b:ca,2462.000,-89.000
wlan,smartphone,1454461235071189007,0024A5BC58B7,00:24:a5:bc:58:b7,2412.000,-90.000
wlan,smartphone,1454461236499436424,HOME-4BA2,e8:89:2c:1a:4b:a0,2412.000,-90.000
wlan,smartphone,1454461236499429257,linksys_SES_36165,00:18:f8:f7:c6:8a,2437.000,-85.000
wlan,smartphone,1454461236499425091,DIRECT-BC-HP ENVY 7640 series,d0:bf:9c:ed:d8:bd,2442.000,-87.000
wlan,smartphone,1454461236499389841,HP-Print-EF-ENVY 4500 series,34:64:a9:89:62:ef,2437.000,-85.000
wlan,smartphone,1454461236499364997,HP-Print-A6-Officejet 6800,64:51:06:ba:a3:a6,2412.000,-92.000
wlan,smartphone,1454461236499951449,alexanmor,00:26:f2:06:f3:84,2412.000,-88.000
wlan,smartphone,1454461236499846595,HOME-E0A9,cc:35:40:68:e0:a9,2412.000,-90.000
wlan,smartphone,1454461236499834658,xfinitywifi,ce:35:40:68:e0:ab,2412.000,-90.000
