sensor_type, device_type, timestamps, name, address, rssi, 
bluetooth,smartphone,1454458968812000000,null,9C:20:7B:F0:D1:1D,-96.000
bluetooth,smartphone,1454458988199000000,null,9C:20:7B:F0:D1:1D,-92.000
