sensor_type, device_type, timestamps, name, address, rssi, 
bluetooth,smartphone,1454461650480000000,null,4E:EE:76:BF:C9:7D,-93.000
bluetooth,smartphone,1454461662248000000,null,4E:EE:76:BF:C9:7D,-90.000
