sensor_type, device_type, timestamps, cid, lac, mcc, mnc, 
gsm,smartphone,1454963858026000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963869090000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963880013000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963891006000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963902034000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963913009000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963924026000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963935022000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963946060000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963957003000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963968012000000,108762377.000,37127.000,310,410
