sensor_type, device_type, timestamps, cid, lac, mcc, mnc, 
gsm,smartphone,1454957203020000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957214019000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957225016000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957236011000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957247020000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957258020000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957269027000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957280032000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957291025000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957302007000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957313009000000,107884554.000,37127.000,310,410
