sensor_type, device_type, timestamps, cid, lac, mcc, mnc, 
gsm,smartphone,1454963132010000000,108762376.000,37127.000,310,410
gsm,smartphone,1454963143009000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963154004000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963165026000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963176010000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963187004000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963198024000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963209030000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963220041000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963231008000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963242021000000,108762377.000,37127.000,310,410
