sensor_type, device_type, timestamps, cid, lac, mcc, mnc, 
gsm,smartphone,1454958413019000000,107884554.000,37127.000,310,410
gsm,smartphone,1454958424010000000,107884554.000,37127.000,310,410
gsm,smartphone,1454958435048000000,107884554.000,37127.000,310,410
gsm,smartphone,1454958446006000000,107884554.000,37127.000,310,410
gsm,smartphone,1454958457009000000,107884554.000,37127.000,310,410
gsm,smartphone,1454958468016000000,107884554.000,37127.000,310,410
gsm,smartphone,1454958479021000000,107884554.000,37127.000,310,410
gsm,smartphone,1454958490019000000,107884554.000,37127.000,310,410
gsm,smartphone,1454958501024000000,107884554.000,37127.000,310,410
gsm,smartphone,1454958512018000000,107884554.000,37127.000,310,410
gsm,smartphone,1454958523017000000,107884554.000,37127.000,310,410
