sensor_type, device_type, timestamps, cid, lac, mcc, mnc, 
gsm,smartphone,1454961196003000000,107884559.000,37127.000,310,410
gsm,smartphone,1454961207005000000,108762376.000,37127.000,310,410
gsm,smartphone,1454961218027000000,108762376.000,37127.000,310,410
gsm,smartphone,1454961229009000000,108762376.000,37127.000,310,410
gsm,smartphone,1454961240005000000,108762376.000,37127.000,310,410
gsm,smartphone,1454961251019000000,108762376.000,37127.000,310,410
gsm,smartphone,1454961262032000000,108762376.000,37127.000,310,410
gsm,smartphone,1454961273015000000,108762376.000,37127.000,310,410
gsm,smartphone,1454961284014000000,108762376.000,37127.000,310,410
gsm,smartphone,1454961295030000000,108762376.000,37127.000,310,410
gsm,smartphone,1454961306010000000,108762376.000,37127.000,310,410
