sensor_type, device_type, timestamps, cid, lac, mcc, mnc, 
gsm,smartphone,1454957566006000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957577022000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957588020000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957599018000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957610032000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957621019000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957632016000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957643005000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957654035000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957665020000000,107884554.000,37127.000,310,410
gsm,smartphone,1454957676007000000,107884554.000,37127.000,310,410
