sensor_type, device_type, timestamps, name, address, rssi, 
bluetooth,smartphone,1454958266098000000,Chad Charbonneau (Gala,FC:19:10:B7:4B:E5,-103.000
bluetooth,smartphone,1454958384124000000,Chad Charbonneau (Gala,FC:19:10:B7:4B:E5,-106.000
