sensor_type, device_type, timestamps, ssid, bssid, frequency, level, 
wlan,smartphone,1454956498643744496,Google Starbucks,9c:1c:12:24:27:18,5745.000,-51.000
wlan,smartphone,1454956498643702079,WLANe,9c:d6:43:2d:86:21,2412.000,-68.000
wlan,smartphone,1454956498643660308,WLANh,9c:d6:43:2d:86:20,2412.000,-69.000
wlan,smartphone,1454956498643641193,dlink,9c:d6:43:2d:86:28,5180.000,-88.000
wlan,smartphone,1454956498643619516,,9c:1c:12:24:27:19,5745.000,-55.000
wlan,smartphone,1454956498643583933,xfinitywifi,00:71:c2:af:da:2a,2412.000,-87.000
wlan,smartphone,1454956502274095163,Google Starbucks,9c:1c:12:24:27:18,5745.000,-51.000
wlan,smartphone,1454956502274017601,WLANe,9c:d6:43:2d:86:21,2412.000,-68.000
wlan,smartphone,1454956502274021632,WLANh,9c:d6:43:2d:86:20,2412.000,-74.000
wlan,smartphone,1454956498643509944,dlink,9c:d6:43:2d:86:28,5180.000,-88.000
wlan,smartphone,1454956498643493580,,9c:1c:12:24:27:19,5745.000,-55.000
wlan,smartphone,1454956498643463778,xfinitywifi,00:71:c2:af:da:2a,2412.000,-87.000
wlan,smartphone,1454956502273936559,,9c:1c:12:24:27:11,2412.000,-55.000
wlan,smartphone,1454956502273941549,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-85.000
wlan,smartphone,1454956502273889549,Google Starbucks,9c:1c:12:24:27:10,2412.000,-55.000
wlan,smartphone,1454956502273862913,xfinitywifi,00:71:c2:de:e5:22,2412.000,-90.000
wlan,smartphone,1454956506001552727,WLANe,9c:d6:43:2d:86:21,2412.000,-68.000
wlan,smartphone,1454956506001503258,WLANh,9c:d6:43:2d:86:20,2412.000,-88.000
wlan,smartphone,1454956506001558706,dlink,9c:d6:43:2d:86:28,5180.000,-88.000
wlan,smartphone,1454956506001485310,xfinitywifi,00:71:c2:af:da:2a,2412.000,-88.000
wlan,smartphone,1454956506001430914,,9c:1c:12:24:27:11,2412.000,-54.000
wlan,smartphone,1454956506002460612,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-82.000
wlan,smartphone,1454956506002408904,Google Starbucks,9c:1c:12:24:27:10,2412.000,-53.000
wlan,smartphone,1454956506002351550,NorthstoneRE,00:71:c2:af:da:28,2412.000,-89.000
wlan,smartphone,1454956509651437801,Google Starbucks,9c:1c:12:24:27:18,5745.000,-51.000
wlan,smartphone,1454956509651391666,WLANe,9c:d6:43:2d:86:21,2412.000,-69.000
wlan,smartphone,1454956509651362822,WLANh,9c:d6:43:2d:86:20,2412.000,-68.000
wlan,smartphone,1454956506002053239,dlink,9c:d6:43:2d:86:28,5180.000,-88.000
wlan,smartphone,1454956506001987864,xfinitywifi,00:71:c2:af:da:2a,2412.000,-88.000
wlan,smartphone,1454956509651311739,,9c:1c:12:24:27:11,2412.000,-54.000
