sensor_type, device_type, timestamps, cid, lac, mcc, mnc, 
gsm,smartphone,1454962769018000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962780014000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962791007000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962802010000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962813033000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962824024000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962835016000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962846015000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962857004000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962868019000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962879013000000,108762376.000,37127.000,310,410
