sensor_type, device_type, timestamps, lux, 
light,smartphone,1454957193267780052,0.000
light,smartphone,1454957193444252500,0.000
light,smartphone,1454957193627044375,0.000
light,smartphone,1454957193799624480,0.000
light,smartphone,1454957193977711302,0.000
light,smartphone,1454957194334846771,0.000
light,smartphone,1454957194512567604,0.000
light,smartphone,1454957194690744792,0.000
light,smartphone,1454957194868585053,0.000
light,smartphone,1454957195223529322,0.000
light,smartphone,1454957195401230678,0.000
light,smartphone,1454957195581061980,0.000
light,smartphone,1454957195758939530,0.000
light,smartphone,1454957195934516041,0.000
light,smartphone,1454957196291493334,0.000
light,smartphone,1454957196469507813,0.000
light,smartphone,1454957196647500729,0.000
light,smartphone,1454957196823106666,0.000
light,smartphone,1454957197181484688,0.000
light,smartphone,1454957197359171562,0.000
light,smartphone,1454957197542205521,0.000
light,smartphone,1454957197715437292,0.000
light,smartphone,1454957197894616978,0.000
light,smartphone,1454957198250454323,0.000
light,smartphone,1454957198428618125,0.000
light,smartphone,1454957198606661979,0.000
light,smartphone,1454957198782505521,0.000
light,smartphone,1454957198962611823,0.000
light,smartphone,1454957199139376980,0.000
light,smartphone,1454957199316674061,0.000
light,smartphone,1454957199495517500,0.000
light,smartphone,1454957199673489635,0.000
light,smartphone,1454957199851364636,0.000
light,smartphone,1454957200206375937,0.000
light,smartphone,1454957200383530990,0.000
light,smartphone,1454957200563462604,0.000
light,smartphone,1454957200741520938,0.000
light,smartphone,1454957200919595365,0.000
light,smartphone,1454957201273501198,0.000
light,smartphone,1454957201452643489,0.000
light,smartphone,1454957201631441563,0.000
light,smartphone,1454957201807493021,0.000
light,smartphone,1454957201985480469,0.000
light,smartphone,1454957202341817552,0.000
light,smartphone,1454957202518493177,0.000
light,smartphone,1454957202696578385,0.000
light,smartphone,1454957202876513593,0.000
light,smartphone,1454957203230482656,0.000
light,smartphone,1454957203408783438,0.000
light,smartphone,1454957203588541980,0.000
light,smartphone,1454957203766389583,0.000
light,smartphone,1454957203940643697,0.000
light,smartphone,1454957204299035677,0.000
light,smartphone,1454957204475191458,0.000
light,smartphone,1454957204655428072,0.000
light,smartphone,1454957204831786094,0.000
light,smartphone,1454957205186545676,0.000
light,smartphone,1454957205366499740,0.000
light,smartphone,1454957205543398697,0.000
light,smartphone,1454957205725795729,0.000
light,smartphone,1454957205898214220,0.000
light,smartphone,1454957206255168020,0.000
light,smartphone,1454957206432937396,0.000
light,smartphone,1454957206610584115,0.000
light,smartphone,1454957206788220000,0.000
light,smartphone,1454957206966587395,0.000
light,smartphone,1454957207143959687,0.000
light,smartphone,1454957207322820886,0.000
light,smartphone,1454957207499912760,0.000
light,smartphone,1454957207678117291,0.000
light,smartphone,1454957207856553177,0.000
light,smartphone,1454957208213634271,0.000
light,smartphone,1454957208390461719,0.000
light,smartphone,1454957208567667083,0.000
light,smartphone,1454957208746733957,0.000
light,smartphone,1454957208924134688,0.000
light,smartphone,1454957209279568021,0.000
light,smartphone,1454957209457694167,0.000
light,smartphone,1454957209635978646,0.000
light,smartphone,1454957209813871614,0.000
light,smartphone,1454957209992125885,0.000
light,smartphone,1454957210349097760,0.000
light,smartphone,1454957210528789897,0.000
light,smartphone,1454957210703421094,0.000
light,smartphone,1454957210880718855,0.000
light,smartphone,1454957211237021927,0.000
light,smartphone,1454957211418270834,0.000
light,smartphone,1454957211595429687,0.000
light,smartphone,1454957211772452188,0.000
light,smartphone,1454957211950580417,0.000
light,smartphone,1454957212305524739,0.000
light,smartphone,1454957212483499479,0.000
light,smartphone,1454957212661596563,0.000
light,smartphone,1454957212839594271,0.000
light,smartphone,1454957213195401406,0.000
