sensor_type, device_type, timestamps, name, address, rssi, 
bluetooth,smartphone,1454960541162000000,WindowsCE,40:83:DE:48:57:1E,-104.000
bluetooth,smartphone,1454960545389000000,Flex,D9:3D:50:F5:06:C3,-102.000
