sensor_type, device_type, timestamps, ssid, bssid, frequency, level, 
wlan,smartphone,1454956228389568986,WLANh,9c:d6:43:2d:86:20,2412.000,-74.000
wlan,smartphone,1454956228389548309,WLANe,9c:d6:43:2d:86:21,2412.000,-74.000
wlan,smartphone,1454956228389536038,,9c:1c:12:24:27:19,5745.000,-60.000
wlan,smartphone,1454956228389513288,dlink,9c:d6:43:2d:86:28,5180.000,-87.000
wlan,smartphone,1454956232034015268,Google Starbucks,9c:1c:12:24:27:18,5745.000,-57.000
wlan,smartphone,1454956232033962977,WLANh,9c:d6:43:2d:86:20,2412.000,-74.000
wlan,smartphone,1454956232033948768,WLANe,9c:d6:43:2d:86:21,2412.000,-74.000
wlan,smartphone,1454956228389497758,,9c:1c:12:24:27:19,5745.000,-60.000
wlan,smartphone,1454956232033933904,dlink,9c:d6:43:2d:86:28,5180.000,-88.000
wlan,smartphone,1454956232033896102,,9c:1c:12:24:27:11,2412.000,-56.000
wlan,smartphone,1454956232033891925,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-91.000
wlan,smartphone,1454956232034867498,REMAX_OTL_2.4,14:dd:a9:16:22:98,2462.000,-93.000
wlan,smartphone,1454956232034830841,Google Starbucks,9c:1c:12:24:27:10,2412.000,-55.000
wlan,smartphone,1454956258619478580,Google Starbucks,9c:1c:12:24:27:18,5745.000,-57.000
wlan,smartphone,1454956258619406434,WLANh,9c:d6:43:2d:86:20,2412.000,-75.000
wlan,smartphone,1454956258619396914,WLANe,9c:d6:43:2d:86:21,2412.000,-76.000
wlan,smartphone,1454956258619423018,,9c:1c:12:24:27:19,5745.000,-61.000
wlan,smartphone,1454956258619381361,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-92.000
wlan,smartphone,1454956258619280299,xfinitywifi,00:71:c2:af:da:2a,2412.000,-88.000
wlan,smartphone,1454956262285172300,Google Starbucks,9c:1c:12:24:27:18,5745.000,-59.000
wlan,smartphone,1454956262285118331,WLANh,9c:d6:43:2d:86:20,2412.000,-74.000
wlan,smartphone,1454956262285109331,WLANe,9c:d6:43:2d:86:21,2412.000,-74.000
wlan,smartphone,1454956262285117060,,9c:1c:12:24:27:19,5745.000,-60.000
wlan,smartphone,1454956258619135946,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-92.000
wlan,smartphone,1454956258619039362,xfinitywifi,00:71:c2:af:da:2a,2412.000,-88.000
wlan,smartphone,1454956262285049883,dlink,9c:d6:43:2d:86:28,5180.000,-89.000
wlan,smartphone,1454956265976985615,WLANh,9c:d6:43:2d:86:20,2412.000,-73.000
wlan,smartphone,1454956265976954563,WLANe,9c:d6:43:2d:86:21,2412.000,-73.000
wlan,smartphone,1454956265976945802,,9c:1c:12:24:27:19,5745.000,-60.000
wlan,smartphone,1454956265976916084,dlink,9c:d6:43:2d:86:28,5180.000,-88.000
wlan,smartphone,1454956265976869604,NorthstoneRE,00:71:c2:af:da:28,2412.000,-87.000
wlan,smartphone,1454956265976850625,Lisbon Group 2.4,14:dd:a9:95:96:60,2437.000,-87.000
wlan,smartphone,1454956269609219855,Google Starbucks,9c:1c:12:24:27:18,5745.000,-55.000
wlan,smartphone,1454956269609132532,WLANh,9c:d6:43:2d:86:20,2412.000,-74.000
wlan,smartphone,1454956269610125324,WLANe,9c:d6:43:2d:86:21,2412.000,-74.000
wlan,smartphone,1454956265977741845,,9c:1c:12:24:27:19,5745.000,-60.000
wlan,smartphone,1454956265977709417,dlink,9c:d6:43:2d:86:28,5180.000,-88.000
wlan,smartphone,1454956265977667522,NorthstoneRE,00:71:c2:af:da:28,2412.000,-87.000
wlan,smartphone,1454956265977640365,Lisbon Group 2.4,14:dd:a9:95:96:60,2437.000,-87.000
wlan,smartphone,1454956273266857034,Google Starbucks,9c:1c:12:24:27:18,5745.000,-59.000
wlan,smartphone,1454956273266776316,WLANh,9c:d6:43:2d:86:20,2412.000,-73.000
wlan,smartphone,1454956273266777347,WLANe,9c:d6:43:2d:86:21,2412.000,-73.000
wlan,smartphone,1454956273266794462,,9c:1c:12:24:27:19,5745.000,-61.000
wlan,smartphone,1454956298626086450,Google Starbucks,9c:1c:12:24:27:18,5745.000,-54.000
wlan,smartphone,1454956298625972877,WLANh,9c:d6:43:2d:86:20,2412.000,-72.000
wlan,smartphone,1454956298625965346,WLANe,9c:d6:43:2d:86:21,2412.000,-72.000
wlan,smartphone,1454956298625953117,NorthstoneRE,00:71:c2:af:da:28,2412.000,-85.000
wlan,smartphone,1454956298625970585,Lisbon Group 2.4,e0:3f:49:9b:c6:c8,2437.000,-91.000
wlan,smartphone,1454956298625908231,xfinitywifi,00:71:c2:de:e5:22,2412.000,-89.000
wlan,smartphone,1454956302285219462,Google Starbucks,9c:1c:12:24:27:18,5745.000,-54.000
wlan,smartphone,1454956302285050504,WLANh,9c:d6:43:2d:86:20,2412.000,-73.000
wlan,smartphone,1454956302285019681,WLANe,9c:d6:43:2d:86:21,2412.000,-74.000
wlan,smartphone,1454956302284972556,NorthstoneRE,00:71:c2:af:da:28,2412.000,-85.000
wlan,smartphone,1454956298625434233,Lisbon Group 2.4,e0:3f:49:9b:c6:c8,2437.000,-91.000
wlan,smartphone,1454956298625348702,xfinitywifi,00:71:c2:de:e5:22,2412.000,-89.000
wlan,smartphone,1454956302284870056,,9c:1c:12:24:27:11,2412.000,-56.000
wlan,smartphone,1454956302284807452,Google Starbucks,9c:1c:12:24:27:10,2412.000,-57.000
wlan,smartphone,1454956302284743545,xfinitywifi,00:71:c2:af:da:2a,2412.000,-86.000
wlan,smartphone,1454956305974654504,WLANh,9c:d6:43:2d:86:20,2412.000,-75.000
wlan,smartphone,1454956305974627452,WLANe,9c:d6:43:2d:86:21,2412.000,-75.000
wlan,smartphone,1454956305974603848,NorthstoneRE,00:71:c2:af:da:28,2412.000,-84.000
wlan,smartphone,1454956305974585338,,9c:1c:12:24:27:11,2412.000,-54.000
wlan,smartphone,1454956305974350765,Google Starbucks,9c:1c:12:24:27:10,2412.000,-54.000
wlan,smartphone,1454956305974320536,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-83.000
wlan,smartphone,1454956309611053777,Google Starbucks,9c:1c:12:24:27:18,5745.000,-53.000
wlan,smartphone,1454956309610983121,WLANh,9c:d6:43:2d:86:20,2412.000,-74.000
wlan,smartphone,1454956309610963861,WLANe,9c:d6:43:2d:86:21,2412.000,-74.000
wlan,smartphone,1454956305973928329,NorthstoneRE,00:71:c2:af:da:28,2412.000,-84.000
wlan,smartphone,1454956305974905861,,9c:1c:12:24:27:11,2412.000,-54.000
wlan,smartphone,1454956305974873006,Google Starbucks,9c:1c:12:24:27:10,2412.000,-54.000
wlan,smartphone,1454956309611851798,xfinitywifi,00:71:c2:af:da:2a,2412.000,-85.000
wlan,smartphone,1454956309611841329,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-88.000
wlan,smartphone,1454956309611827913,,9c:1c:12:24:27:19,5745.000,-55.000
wlan,smartphone,1454956309611781829,dlink,9c:d6:43:2d:86:28,5180.000,-87.000
wlan,smartphone,1454956313253875768,Google Starbucks,9c:1c:12:24:27:18,5745.000,-53.000
wlan,smartphone,1454956313253840945,WLANh,9c:d6:43:2d:86:20,2412.000,-72.000
wlan,smartphone,1454956313253826132,WLANe,9c:d6:43:2d:86:21,2412.000,-72.000
wlan,smartphone,1454956313253804362,,9c:1c:12:24:27:11,2412.000,-56.000
wlan,smartphone,1454956313253785216,Google Starbucks,9c:1c:12:24:27:10,2412.000,-55.000
wlan,smartphone,1454956309611638466,xfinitywifi,00:71:c2:af:da:2a,2412.000,-85.000
wlan,smartphone,1454956309611640393,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-88.000
wlan,smartphone,1454956309611638070,,9c:1c:12:24:27:19,5745.000,-55.000
wlan,smartphone,1454956309611609487,dlink,9c:d6:43:2d:86:28,5180.000,-87.000
wlan,smartphone,1454956313253701987,Block Spider Tracker,00:17:c5:8d:ab:37,2417.000,-88.000
wlan,smartphone,1454956338723851018,Google Starbucks,9c:1c:12:24:27:18,5745.000,-53.000
wlan,smartphone,1454956338723793591,WLANh,9c:d6:43:2d:86:20,2412.000,-75.000
wlan,smartphone,1454956338723774789,WLANe,9c:d6:43:2d:86:21,2412.000,-75.000
wlan,smartphone,1454956338723763705,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-86.000
wlan,smartphone,1454956338723743570,dlink,9c:d6:43:2d:86:28,5180.000,-89.000
wlan,smartphone,1454956342377531383,Google Starbucks,9c:1c:12:24:27:18,5745.000,-54.000
wlan,smartphone,1454956342377488800,WLANh,9c:d6:43:2d:86:20,2412.000,-73.000
wlan,smartphone,1454956342377471550,WLANe,9c:d6:43:2d:86:21,2412.000,-73.000
wlan,smartphone,1454956342377454133,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-90.000
wlan,smartphone,1454956338723938518,dlink,9c:d6:43:2d:86:28,5180.000,-89.000
wlan,smartphone,1454956342377416675,,9c:1c:12:24:27:19,5745.000,-56.000
