sensor_type, device_type, timestamps, cid, lac, mcc, mnc, 
gsm,smartphone,1454959139020000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959150023000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959161031000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959172014000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959183014000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959194021000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959205017000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959216008000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959227020000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959238019000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959249015000000,107884554.000,37127.000,310,410
