sensor_type, device_type, timestamps, cid, lac, mcc, mnc, 
gsm,smartphone,1454962285023000000,108762378.000,37127.000,310,410
gsm,smartphone,1454962296004000000,108762378.000,37127.000,310,410
gsm,smartphone,1454962307010000000,108762378.000,37127.000,310,410
gsm,smartphone,1454962318021000000,108762378.000,37127.000,310,410
gsm,smartphone,1454962329020000000,108762378.000,37127.000,310,410
gsm,smartphone,1454962340039000000,108762378.000,37127.000,310,410
gsm,smartphone,1454962351019000000,108762378.000,37127.000,310,410
gsm,smartphone,1454962362018000000,108762378.000,37127.000,310,410
gsm,smartphone,1454962373006000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962384009000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962395044000000,108762376.000,37127.000,310,410
