sensor_type, device_type, timestamps, cid, lac, mcc, mnc, 
gsm,smartphone,1454963253017000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963264021000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963275016000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963286004000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963297008000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963308034000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963319021000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963330011000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963341012000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963352009000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963363013000000,108762377.000,37127.000,310,410
