sensor_type, device_type, timestamps, cid, lac, mcc, mnc, 
gsm,smartphone,1454960833021000000,108762378.000,37127.000,310,410
gsm,smartphone,1454960844021000000,108762378.000,37127.000,310,410
gsm,smartphone,1454960855019000000,108762378.000,37127.000,310,410
gsm,smartphone,1454960866012000000,108762378.000,37127.000,310,410
gsm,smartphone,1454960877021000000,108762378.000,37127.000,310,410
gsm,smartphone,1454960888018000000,108762378.000,37127.000,310,410
gsm,smartphone,1454960899032000000,108762378.000,37127.000,310,410
gsm,smartphone,1454960910036000000,108762378.000,37127.000,310,410
gsm,smartphone,1454960921024000000,107884559.000,37127.000,310,410
gsm,smartphone,1454960932014000000,107884559.000,37127.000,310,410
gsm,smartphone,1454960943013000000,107884559.000,37127.000,310,410
