sensor_type, device_type, timestamps, distance, 
proximity,smartphone,1454962825014991458,0.000
proximity,smartphone,1454962825396819688,8.000
proximity,smartphone,1454962825655567291,0.000
proximity,smartphone,1454962825779581562,8.000
proximity,smartphone,1454962825876123803,0.000
proximity,smartphone,1454962906241753490,8.000
proximity,smartphone,1454962939026495936,0.000
proximity,smartphone,1454962980817608698,8.000
proximity,smartphone,1454962988089003386,0.000
proximity,smartphone,1454962991523856874,8.000
proximity,smartphone,1454962991591696198,0.000
proximity,smartphone,1454962992737045104,0.000
proximity,smartphone,1454962994797935573,0.000
