sensor_type, device_type, timestamps, cid, lac, mcc, mnc, 
gsm,smartphone,1454963737018000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963748022000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963759005000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963770088000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963781004000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963792036000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963803022000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963814016000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963825015000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963836007000000,108762377.000,37127.000,310,410
gsm,smartphone,1454963847019000000,108762377.000,37127.000,310,410
