sensor_type, device_type, timestamps, ssid, bssid, frequency, level, 
wlan,smartphone,1454962178472712703,soul_biscuit's Network,00:25:4b:01:94:f7,2462.000,-75.000
wlan,smartphone,1454962178472386432,Bomonie1212,88:f7:c7:68:da:d7,2412.000,-84.000
wlan,smartphone,1454962178472380276,,8a:f7:c7:68:da:d8,2412.000,-83.000
wlan,smartphone,1454962178472595474,CenturyLink4442,40:8b:07:d4:20:f5,2462.000,-80.000
wlan,smartphone,1454962178472559203,teddy-blue-2,94:10:3e:02:cf:99,2457.000,-82.000
wlan,smartphone,1454962178473397557,RaeMatt,62:e3:27:fd:8e:68,2437.000,-76.000
wlan,smartphone,1454962178473422922,NETGEAR62,a4:2b:8c:80:ef:8d,2437.000,-90.000
wlan,smartphone,1454962178473212172,,46:32:c8:89:ea:15,2412.000,-78.000
wlan,smartphone,1454962178473355203,Issa,f0:79:59:88:fc:88,2437.000,-77.000
wlan,smartphone,1454962178473160192,Nima2005,44:32:c8:89:ea:14,2412.000,-79.000
wlan,smartphone,1454962178473183870,MinionManor,00:14:d1:c4:6a:60,2412.000,-82.000
wlan,smartphone,1454962178473145484,xfinitywifi,46:32:c8:89:ea:16,2412.000,-78.000
wlan,smartphone,1454962178473068057,lexihome2,0c:54:a5:cf:b7:10,2412.000,-73.000
wlan,smartphone,1454962178473194786,,0c:54:a5:cf:b7:11,2412.000,-76.000
wlan,smartphone,1454962178473476703,Our House.media,b4:75:0e:29:55:a4,5180.000,-81.000
wlan,smartphone,1454962178473545807,Issa,f0:79:59:88:fc:8c,5805.000,-69.000
wlan,smartphone,1454962178473164849,Parangaricutirimicuaro,88:1f:a1:2f:1e:e2,2422.000,-84.000
wlan,smartphone,1454962178473055797,,74:85:2a:90:3c:09,2412.000,-89.000
wlan,smartphone,1454962178472931838,xfinitywifi,0c:54:a5:cf:b7:12,2412.000,-73.000
wlan,smartphone,1454962178473182411,xfinitywifi,d8:97:ba:bf:63:4a,2437.000,-80.000
wlan,smartphone,1454962178472923255,xfinitywifi,ce:03:fa:d9:2c:ac,2412.000,-82.000
wlan,smartphone,1454962178473022193,xfinitywifi,74:85:2a:90:3c:0a,2412.000,-87.000
wlan,smartphone,1454962178473385922,Parangaricutirimicuaro,88:1f:a1:2f:1e:e3,5745.000,-81.000
wlan,smartphone,1454962178473347036,NETGEAR85-5G,20:e5:2a:25:44:9a,5745.000,-86.000
wlan,smartphone,1454962178473193870,NETGEAR99,6c:b0:ce:bc:44:c3,2462.000,-84.000
wlan,smartphone,1454962178473274015,Nar2f,d8:97:ba:bf:63:50,5220.000,-89.000
wlan,smartphone,1454962178473195682,NETGEAR85,20:e5:2a:25:44:9b,2462.000,-86.000
wlan,smartphone,1454962178472919682,teddy-blue-2,94:10:3e:0e:af:7f,2417.000,-88.000
wlan,smartphone,1454962178473165578,EPS Wi-Fi Network,f0:99:bf:09:e0:6c,2462.000,-88.000
wlan,smartphone,1454962178472980526,NSASurveillanceVan430,5c:8f:e0:c2:9b:f0,2437.000,-89.000
wlan,smartphone,1454962178472987578,Our House,b4:75:0e:29:55:a2,2457.000,-90.000
wlan,smartphone,1454962178472951890,spookedlizard,84:1b:5e:4a:53:49,2442.000,-92.000
wlan,smartphone,1454962178473033099,Amped_REC33A_2.4,f8:7b:8c:41:93:62,2462.000,-93.000
wlan,smartphone,1454962178473185828,xfinitywifi,74:85:2a:90:3c:11,5805.000,-75.000
wlan,smartphone,1454962178473094974,xfinitywifi,0c:54:a5:cc:56:82,5240.000,-82.000
wlan,smartphone,1454962178472812870,xfinitywifi,6e:8f:e0:c2:9b:f0,2437.000,-90.000
wlan,smartphone,1454962178472889859,belkin.5a2.guests,b4:75:0e:29:55:a5,2457.000,-90.000
wlan,smartphone,1454962181994021642,soul_biscuit's Network,00:25:4b:01:94:f7,2462.000,-80.000
wlan,smartphone,1454962178473058153,Bomonie1212,88:f7:c7:68:da:d7,2412.000,-84.000
wlan,smartphone,1454962181993599309,,8a:f7:c7:68:da:d8,2412.000,-83.000
