sensor_type, device_type, timestamps, ssid, bssid, frequency, level, 
wlan,smartphone,1454959505284552455,pcc-dev,6c:f3:7f:2c:e5:ab,5300.000,-51.000
wlan,smartphone,1454959505284512215,pcc-corp,6c:f3:7f:2c:e5:aa,5300.000,-50.000
wlan,smartphone,1454959505284596538,pcc-byod,6c:f3:7f:c4:96:dc,5660.000,-62.000
wlan,smartphone,1454959505284595788,CBCI-691D-5,60:02:92:ef:a5:58,5765.000,-62.000
wlan,smartphone,1454959505284529517,pcc-corp,6c:f3:7f:c4:96:da,5660.000,-61.000
wlan,smartphone,1454959505284220298,pcc-byod,6c:f3:7f:2c:e5:a4,2437.000,-67.000
wlan,smartphone,1454959505284017455,PCC Free Range Wifi,6c:f3:7f:2c:e5:ad,5300.000,-51.000
wlan,smartphone,1454959505284086371,PCC Free Range Wifi,6c:f3:7f:c4:96:dd,5660.000,-62.000
wlan,smartphone,1454959505284047955,pcc-dev,6c:f3:7f:c4:96:db,5660.000,-61.000
wlan,smartphone,1454959505283710580,pcc-corp,6c:f3:7f:2c:e5:a2,2437.000,-65.000
wlan,smartphone,1454959505283755663,pcc-byod,6c:f3:7f:2d:05:74,2462.000,-82.000
wlan,smartphone,1454959505283856600,pcc-dev,6c:f3:7f:2d:0e:5b,5260.000,-57.000
wlan,smartphone,1454959505283845746,pcc-byod,6c:f3:7f:2d:0e:5c,5260.000,-57.000
wlan,smartphone,1454959505283800788,pcc-corp,6c:f3:7f:2d:0e:5a,5260.000,-56.000
wlan,smartphone,1454959505283815882,PCC Free Range Wifi,6c:f3:7f:2d:0e:5d,5260.000,-55.000
wlan,smartphone,1454959505284923017,xfinitywifi,60:02:92:ef:a5:5a,5765.000,-60.000
wlan,smartphone,1454959505284913017,,02:18:1a:79:0b:c7,5805.000,-80.000
wlan,smartphone,1454959505284793486,pcc-corp,6c:f3:7f:2d:12:da,5540.000,-70.000
wlan,smartphone,1454959505284521517,PCC Free Range Wifi,6c:f3:7f:2c:e5:a5,2437.000,-67.000
wlan,smartphone,1454959505284777455,PCC Free Range Wifi,6c:f3:7f:2d:12:dd,5540.000,-70.000
wlan,smartphone,1454959505284550819,pcc-corp,6c:f3:7f:2d:0e:52,2462.000,-64.000
wlan,smartphone,1454959505284485757,pcc-byod,6c:f3:7f:2d:0e:54,2462.000,-63.000
wlan,smartphone,1454959505284475267,PCC Free Range Wifi,6c:f3:7f:2d:0e:55,2462.000,-63.000
wlan,smartphone,1454959505284517257,pcc-byod,6c:f3:7f:c4:96:d4,2462.000,-74.000
wlan,smartphone,1454959505284452611,PCC Free Range Wifi,6c:f3:7f:c4:96:d5,2462.000,-77.000
wlan,smartphone,1454959505284396496,,00:18:0a:79:0b:c7,2437.000,-84.000
wlan,smartphone,1454959505284617475,pcc-dev,6c:f3:7f:2d:12:db,5540.000,-70.000
wlan,smartphone,1454959505284604236,pcc-byod,6c:f3:7f:2d:12:dc,5540.000,-69.000
wlan,smartphone,1454959505284292903,pcc-byod,6c:f3:7f:2d:12:d4,2412.000,-78.000
wlan,smartphone,1454959505284258903,PCC Free Range Wifi,6c:f3:7f:2d:12:d5,2412.000,-78.000
wlan,smartphone,1454959505284373642,pcc-dev,6c:f3:7f:2d:05:73,2462.000,-84.000
wlan,smartphone,1454959505284331944,pcc-corp,6c:f3:7f:2d:05:72,2462.000,-84.000
wlan,smartphone,1454959505284250986,pcc-dev,6c:f3:7f:2c:e5:a3,2437.000,-67.000
wlan,smartphone,1454959505284332975,pcc-corp,6c:f3:7f:2d:05:7a,5180.000,-73.000
wlan,smartphone,1454959505284330330,pcc-dev,6c:f3:7f:2d:05:7b,5180.000,-72.000
wlan,smartphone,1454959505284319528,pcc-byod,6c:f3:7f:2d:05:7c,5180.000,-72.000
wlan,smartphone,1454959505284198778,pcc-corp,6c:f3:7f:c4:96:d2,2462.000,-73.000
wlan,smartphone,1454959505284092132,pcc-dev,6c:f3:7f:2d:12:d3,2412.000,-78.000
wlan,smartphone,1454959505284271382,PCC Free Range Wifi,6c:f3:7f:2d:05:7d,5180.000,-72.000
wlan,smartphone,1454959505284069132,xfinitywifi,60:02:92:f0:95:1a,2412.000,-69.000
wlan,smartphone,1454959505284035965,CBCI-691D-2.4,60:02:92:f0:95:18,2412.000,-70.000
wlan,smartphone,1454959505284001319,pcc-corp,6c:f3:7f:2d:12:d2,2412.000,-77.000
wlan,smartphone,1454959505284102882,PCC Free Range Wifi,6c:f3:7f:2d:05:75,2462.000,-82.000
wlan,smartphone,1454959505284102017,pcc-dev,6c:f3:7f:2d:0e:53,2462.000,-64.000
wlan,smartphone,1454959505284092830,pcc-dev,6c:f3:7f:c4:96:d3,2462.000,-77.000
