sensor_type, device_type, timestamps, name, address, rssi, 
bluetooth,smartphone,1454963777947000000,null,56:A1:FA:8E:FA:A0,-75.000
bluetooth,smartphone,1454963783588000000,null,7A:B7:6E:89:D0:57,-91.000
