sensor_type, device_type, timestamps, x, y, z, 
accelerometer,smartwatch,1454957956004228073,-5.049,-6.931,3.292
accelerometer,smartwatch,1454957956009416980,-5.080,-7.156,3.203
accelerometer,smartwatch,1454957956014010157,-5.179,-7.429,3.314
accelerometer,smartwatch,1454957956018954740,-5.179,-7.429,3.314
accelerometer,smartwatch,1454957956023876094,-5.179,-7.429,3.314
accelerometer,smartwatch,1454957956028823959,-5.179,-7.429,3.314
accelerometer,smartwatch,1454957956034352865,-5.179,-7.429,3.314
accelerometer,smartwatch,1454957956042903021,-5.229,-7.405,3.321
accelerometer,smartwatch,1454957956045925730,-5.337,-7.319,3.294
accelerometer,smartwatch,1454957956051106093,-5.337,-7.319,3.294
accelerometer,smartwatch,1454957956059219114,-5.459,-7.307,3.287
accelerometer,smartwatch,1454957956064439115,-5.499,-7.288,3.385
accelerometer,smartwatch,1454957956066999896,-5.578,-7.286,3.510
accelerometer,smartwatch,1454957956073571719,-5.643,-7.288,3.594
accelerometer,smartwatch,1454957956080027343,-5.691,-7.276,3.575
accelerometer,smartwatch,1454957956082615833,-5.698,-7.204,3.455
accelerometer,smartwatch,1454957956090008750,-5.717,-7.075,3.369
accelerometer,smartwatch,1454957956095635156,-5.772,-6.986,3.357
accelerometer,smartwatch,1454957956099152657,-5.789,-7.008,3.445
accelerometer,smartwatch,1454957956104564427,-5.832,-7.190,3.440
accelerometer,smartwatch,1454957956109966146,-5.677,-7.336,3.905
accelerometer,smartwatch,1454957956114934688,-5.677,-7.336,3.905
accelerometer,smartwatch,1454957956120368281,-5.677,-7.336,3.905
accelerometer,smartwatch,1454957956124616875,-5.851,-7.132,3.998
accelerometer,smartwatch,1454957956129786979,-5.851,-7.132,3.998
accelerometer,smartwatch,1454957956137639063,-5.835,-7.266,4.101
accelerometer,smartwatch,1454957956140008490,-5.897,-7.386,3.938
accelerometer,smartwatch,1454957956145899375,-5.873,-7.412,4.096
accelerometer,smartwatch,1454957956148177343,-5.971,-7.348,4.132
accelerometer,smartwatch,1454957956154996510,-5.971,-7.348,4.132
accelerometer,smartwatch,1454957956157584948,-5.959,-7.319,4.144
accelerometer,smartwatch,1454957956163457760,-5.837,-7.293,4.082
accelerometer,smartwatch,1454957956166221094,-5.768,-7.262,3.804
accelerometer,smartwatch,1454957956172124427,-5.715,-7.247,3.733
accelerometer,smartwatch,1454957956178490052,-5.715,-7.247,3.733
accelerometer,smartwatch,1454957956181013646,-5.916,-7.209,3.888
accelerometer,smartwatch,1454957956185982969,-5.856,-7.163,4.008
accelerometer,smartwatch,1454957956190162084,-5.691,-7.082,3.864
accelerometer,smartwatch,1454957956198020521,-5.571,-6.924,3.680
accelerometer,smartwatch,1454957956203875000,-5.605,-6.891,3.752
