sensor_type, device_type, timestamps, cid, lac, mcc, mnc, 
gsm,smartphone,1454962890030000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962901016000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962912019000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962923013000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962934005000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962945019000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962956006000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962967011000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962978019000000,108762376.000,37127.000,310,410
gsm,smartphone,1454962989037000000,108762376.000,37127.000,310,410
gsm,smartphone,1454963000022000000,108762376.000,37127.000,310,410
