sensor_type, device_type, timestamps, x, y, z, 
accelerometer,smartphone,1454956828007909167,-0.002,0.104,9.605
accelerometer,smartphone,1454956828014323646,0.001,0.123,9.622
accelerometer,smartphone,1454956828018159115,0.003,0.129,9.647
accelerometer,smartphone,1454956828023941407,-0.002,0.119,9.603
accelerometer,smartphone,1454956828027612812,-0.002,0.119,9.603
accelerometer,smartphone,1454956828033413855,0.001,0.092,9.583
accelerometer,smartphone,1454956828038037396,0.001,0.092,9.583
accelerometer,smartphone,1454956828043196041,0.040,0.092,9.647
accelerometer,smartphone,1454956828047124010,0.040,0.092,9.647
accelerometer,smartphone,1454956828054246146,0.003,0.086,9.630
accelerometer,smartphone,1454956828057007500,0.003,0.086,9.630
accelerometer,smartphone,1454956828063103125,0.022,0.099,9.636
accelerometer,smartphone,1454956828067918021,0.022,0.099,9.636
accelerometer,smartphone,1454956828072485625,-0.016,0.110,9.583
accelerometer,smartphone,1454956828077043282,-0.016,0.110,9.583
accelerometer,smartphone,1454956828082980989,-0.008,0.124,9.641
accelerometer,smartphone,1454956828087045469,-0.008,0.124,9.641
accelerometer,smartphone,1454956828092849844,0.007,0.140,9.621
accelerometer,smartphone,1454956828097114114,-0.001,0.119,9.608
accelerometer,smartphone,1454956828103288958,0.026,0.142,9.631
accelerometer,smartphone,1454956828107336407,0.037,0.119,9.641
accelerometer,smartphone,1454956828113594947,0.012,0.109,9.613
accelerometer,smartphone,1454956828117584636,-0.001,0.107,9.619
accelerometer,smartphone,1454956828122443490,-0.006,0.084,9.644
accelerometer,smartphone,1454956828127096718,-0.025,0.081,9.631
accelerometer,smartphone,1454956828132313385,-0.046,0.089,9.638
accelerometer,smartphone,1454956828136659114,-0.051,0.098,9.621
accelerometer,smartphone,1454956828141988282,-0.045,0.116,9.626
accelerometer,smartphone,1454956828146663854,-0.060,0.112,9.637
accelerometer,smartphone,1454956828152042916,-0.042,0.140,9.603
accelerometer,smartphone,1454956828156118176,-0.034,0.142,9.603
accelerometer,smartphone,1454956828161360678,-0.035,0.144,9.595
accelerometer,smartphone,1454956828166027082,-0.036,0.146,9.653
accelerometer,smartphone,1454956828172519532,-0.025,0.148,9.621
accelerometer,smartphone,1454956828176061561,-0.008,0.136,9.571
accelerometer,smartphone,1454956828181336146,-0.031,0.122,9.579
accelerometer,smartphone,1454956828185443542,-0.034,0.099,9.607
accelerometer,smartphone,1454956828191355781,-0.050,0.107,9.629
accelerometer,smartphone,1454956828195459948,-0.035,0.075,9.629
accelerometer,smartphone,1454956828201335312,-0.032,0.099,9.613
accelerometer,smartphone,1454956828206314948,-0.016,0.095,9.626
accelerometer,smartphone,1454956828211361927,-0.019,0.097,9.610
accelerometer,smartphone,1454956828215325156,-0.019,0.120,9.629
accelerometer,smartphone,1454956828221353229,0.014,0.111,9.591
accelerometer,smartphone,1454956828225289635,0.022,0.127,9.598
accelerometer,smartphone,1454956828231198333,0.026,0.140,9.610
accelerometer,smartphone,1454956828235250938,0.039,0.099,9.598
accelerometer,smartphone,1454956828241403125,0.031,0.110,9.621
accelerometer,smartphone,1454956828245490989,0.056,0.102,9.651
accelerometer,smartphone,1454956828251413854,0.017,0.084,9.631
accelerometer,smartphone,1454956828255480000,0.017,0.060,9.613
accelerometer,smartphone,1454956828261355625,0.007,0.047,9.605
accelerometer,smartphone,1454956828265437292,0.028,0.047,9.626
accelerometer,smartphone,1454956828270750000,0.011,0.060,9.621
accelerometer,smartphone,1454956828275374427,0.022,0.074,9.628
accelerometer,smartphone,1454956828280588074,0.010,0.102,9.619
accelerometer,smartphone,1454956828285137605,0.009,0.111,9.637
accelerometer,smartphone,1454956828290699219,0.031,0.135,9.586
