sensor_type, device_type, timestamps, cid, lac, mcc, mnc, 
gsm,smartphone,1454958292005000000,107884553.000,37127.000,310,410
gsm,smartphone,1454958303014000000,107884554.000,37127.000,310,410
gsm,smartphone,1454958314005000000,107884554.000,37127.000,310,410
gsm,smartphone,1454958325020000000,107884554.000,37127.000,310,410
gsm,smartphone,1454958336007000000,107884554.000,37127.000,310,410
gsm,smartphone,1454958347012000000,107884554.000,37127.000,310,410
gsm,smartphone,1454958358024000000,107884554.000,37127.000,310,410
gsm,smartphone,1454958369005000000,107884554.000,37127.000,310,410
gsm,smartphone,1454958380019000000,107884554.000,37127.000,310,410
gsm,smartphone,1454958391015000000,107884554.000,37127.000,310,410
gsm,smartphone,1454958402020000000,107884554.000,37127.000,310,410
