sensor_type, device_type, timestamps, cid, lac, mcc, mnc, 
gsm,smartphone,1454959018019000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959029023000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959040015000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959051010000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959062004000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959073020000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959084008000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959095088000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959106016000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959117020000000,107884554.000,37127.000,310,410
gsm,smartphone,1454959128007000000,107884554.000,37127.000,310,410
