sensor_type, device_type, timestamps, rate, 
heartrate,smartwatch,1454959988233442136,175.000
heartrate,smartwatch,1454959989674518073,176.000
heartrate,smartwatch,1454959990940518021,177.000
heartrate,smartwatch,1454959992285573958,176.000
heartrate,smartwatch,1454959993542498073,179.000
heartrate,smartwatch,1454959997318574219,179.000
heartrate,smartwatch,1454959998575547864,178.000
heartrate,smartwatch,1454959999894547291,179.000
heartrate,smartwatch,1454960002581445052,177.000
heartrate,smartwatch,1454960003979546823,173.000
heartrate,smartwatch,1454960005369471198,171.000
heartrate,smartwatch,1454960007941576093,167.000
heartrate,smartwatch,1454960009405528282,168.000
heartrate,smartwatch,1454960010752548646,170.000
heartrate,smartwatch,1454960012125547812,171.000
heartrate,smartwatch,1454960013508471666,174.000
heartrate,smartwatch,1454960018965470938,174.000
heartrate,smartwatch,1454960020259472084,173.000
heartrate,smartwatch,1454960021499574167,176.000
heartrate,smartwatch,1454960022765499011,179.000
heartrate,smartwatch,1454960025471499532,178.000
heartrate,smartwatch,1454960029429546146,176.000
heartrate,smartwatch,1454960030769519427,171.000
heartrate,smartwatch,1454960035837550000,170.000
heartrate,smartwatch,1454960041169543541,169.000
heartrate,smartwatch,1454960042502526406,165.000
heartrate,smartwatch,1454960045262500365,163.000
heartrate,smartwatch,1454960050480571198,159.000
heartrate,smartwatch,1454960053282499219,160.000
heartrate,smartwatch,1454960058383547656,175.000
heartrate,smartwatch,1454960059652541510,176.000
heartrate,smartwatch,1454960062349552656,173.000
heartrate,smartwatch,1454960063614500834,166.000
heartrate,smartwatch,1454960069963461354,170.000
heartrate,smartwatch,1454960071228581459,173.000
heartrate,smartwatch,1454960072467543750,175.000
heartrate,smartwatch,1454960073768550990,174.000
heartrate,smartwatch,1454960081444494479,183.000
heartrate,smartwatch,1454960082749548802,185.000
heartrate,smartwatch,1454960084016548542,184.000
heartrate,smartwatch,1454960089057438229,181.000
heartrate,smartwatch,1454960090324551250,182.000
heartrate,smartwatch,1454960091607522552,181.000
heartrate,smartwatch,1454960099149550469,169.000
heartrate,smartwatch,1454960100450550468,174.000
heartrate,smartwatch,1454960101735549218,178.000
heartrate,smartwatch,1454960103033546667,179.000
heartrate,smartwatch,1454960105541511823,178.000
