sensor_type, device_type, timestamps, cid, lac, mcc, mnc, 
gsm,smartphone,1454956477007000000,107884554.000,37127.000,310,410
gsm,smartphone,1454956488012000000,107884554.000,37127.000,310,410
gsm,smartphone,1454956499022000000,107884554.000,37127.000,310,410
gsm,smartphone,1454956510012000000,107884554.000,37127.000,310,410
gsm,smartphone,1454956521010000000,107884554.000,37127.000,310,410
gsm,smartphone,1454956532014000000,107884554.000,37127.000,310,410
gsm,smartphone,1454956543020000000,107884554.000,37127.000,310,410
gsm,smartphone,1454956554006000000,107884554.000,37127.000,310,410
gsm,smartphone,1454956565011000000,107884554.000,37127.000,310,410
gsm,smartphone,1454956576005000000,107884554.000,37127.000,310,410
gsm,smartphone,1454956587009000000,107884554.000,37127.000,310,410
